,imdbId,Title,IMDB Score,Genre
5348,275847,Lilo & Stitch (2002),7.2,Animation|Adventure|Comedy
5349,181689,Minority Report (2002),7.7,Action|Mystery|Sci-Fi
5350,252444,Rabbit-Proof Fence (2002),7.5,Adventure|Biography|Drama
5351,286179,Sunshine State (2002),6.9,Drama|Romance
5352,314166,Hey Arnold! The Movie (2002),5.9,Animation|Adventure|Comedy
5353,280590,Mr. Deeds (2002),5.8,Comedy|Romance
5354,258273,Lovely & Amazing (2001),6.9,Comedy|Drama|Romance
5355,265591,Pumpkin (2002),6.3,Comedy|Drama|Romance
5356,107438,Look Who's Talking Now (1993),4.2,Comedy|Family|Romance
5357,107443,Lost in Yonkers (1993),6.7,Comedy|Drama
5358,104897,Mo' Money (1992),5.4,Action|Comedy|Crime
5359,102573,The Object of Beauty (1991),5.7,Comedy|Crime|Drama
5360,111653,Wagons East (1994),4.7,Adventure|Comedy|Western
5361,105885,Zebrahead (1992),6.3,Drama|Romance
5362,308506,Like Mike (2002),5.1,Comedy|Family|Fantasy
5363,120912,Men in Black II (2002),6.1,Action|Adventure|Comedy
5364,289408,The Powerpuff Girls Movie (2002),6.5,Animation|Action|Adventure
5365,263725,Me Without You (2001),7.0,Drama
5366,305396,The Crocodile Hunter: Collision Course (2002),5.4,Action|Adventure|Comedy
5367,253556,Reign of Fire (2002),6.2,Action|Adventure|Fantasy
5368,257044,Road to Perdition (2002),7.7,Crime|Drama|Thriller
5369,297721,All About Lily Chou-Chou (2001),7.7,Crime|Drama|Music
5370,269499,My Wife Is an Actress (2001),6.5,Comedy|Drama|Romance
5372,50084,20 Million Miles to Earth (1957),6.4,Fantasy|Horror|Sci-Fi
5373,76100,Grand Theft Auto (1977),5.4,Action|Comedy|Crime
5374,44744,The Importance of Being Earnest (1952),7.7,Comedy|Drama
5376,68156,1776 (1972),7.6,Drama|Family|History
5377,72976,Fox and His Friends (1975),7.8,Drama|Romance
5378,68837,The Legend of Boggy Creek (1972),4.9,Drama|Horror|Mystery
5379,65234,Z (1969),8.2,Crime|Drama|History
5380,220506,Halloween: Resurrection (2002),4.1,Comedy|Horror|Thriller
5382,271367,Eight Legged Freaks (2002),5.4,Action|Comedy|Horror
5383,267626,K-19: The Widowmaker (2002),6.7,Drama|History|Thriller
5384,243585,Stuart Little 2 (2002),5.4,Animation|Adventure|Comedy
5386,276033,The Country Bears (2002),4.0,Comedy|Family|Music
5387,303353,The Kid Stays in the Picture (2002),7.4,Documentary|Biography
5388,303243,Happy Times (2000),7.5,Comedy|Drama|Romance
5389,271219,Tadpole (2000),6.2,Comedy|Drama|Romance
5392,67227,Hí_ndler der vier Jahreszeiten (1972),7.6,Drama
5393,79641,Nosferatu the Vampyre (1979),7.6,Horror
5394,74205,The Big Bus (1976),5.6,Comedy|Action
5395,49170,The Eddy Duchin Story (1956),6.9,Biography|Drama|Music
5396,61653,Fathom (1967),5.8,Adventure|Comedy
5397,61810,In Like Flint (1967),6.2,Action|Adventure|Comedy
5399,60708,Modesty Blaise (1966),5.2,Comedy
5401,59557,Our Man Flint (1966),6.5,Action|Adventure|Comedy
5402,58888,Red Beard (1965),8.3,Drama
5403,75147,Robin and Marian (1976),6.6,Adventure|Drama|Romance
5404,88286,Top Secret! (1984),7.2,Comedy|Music
5405,295427,The Master of Disguise (2002),3.3,Adventure|Comedy|Family
5406,286106,Signs (2002),6.7,Drama|Mystery|Sci-Fi
5407,265930,L'ultimo bacio (2001),7.0,Comedy|Drama|Romance
5408,287717,Spy Kids 2: Island of Lost Dreams (2002),5.1,Action|Adventure|Comedy
5409,279113,The Good Girl (2002),6.5,Drama|Romance
5410,309377,Blood Work (2002),6.4,Action|Crime|Drama
5411,295701,xXx (2002),5.8,Action|Adventure|Thriller
5412,274309,24 Hour Party People (2002),7.4,Biography|Comedy|Drama
5413,303356,Biggie and Tupac (2002),6.9,Documentary|Biography|Crime
5414,283288,The Chí¢teau (2001),5.4,Comedy|Drama|Romance
5415,285869,Pandora's Box (2002),5.0,Romance|Thriller
5416,290823,Raye makhfi (2001),6.7,Comedy
5417,327036,Martin Lawrence Live: Runteldat (2002),5.4,Documentary|Biography|Comedy
5419,120263,Sí«nger frí«n andra ví«ningen (2000),7.7,Comedy|Drama
5420,274117,Read My Lips (2001),7.4,Crime|Drama|Romance
5421,232083,Merci pour le Chocolat (2000),6.7,Crime|Drama|Mystery
5423,65537,Change of Habit (1969),5.9,Crime|Drama|Music
5424,217119,A Matter of Taste (2000),7.0,Crime|Thriller|Drama
5425,93780,The Principal (1987),6.2,Action|Crime|Drama
5426,73631,Rollerball (1975),6.6,Action|Sci-Fi|Sport
5427,180052,The Adventures of Pluto Nash (2002),3.8,Comedy|Action|Sci-Fi
5428,300532,Blue Crush (2002),5.6,Drama|Romance|Sport
5429,246772,Mostly Martha (2001),7.3,Comedy|Romance|Drama
5430,255589,Seom (2000),7.1,Drama|Thriller
5431,256276,Possession (2002),6.4,Drama|Mystery|Romance
5432,265459,One Hour Photo (2002),6.8,Drama|Thriller
5433,261289,Serving Sara (2002),5.3,Comedy|Romance
5434,258153,S1m0ne (2002),6.1,Comedy|Drama|Sci-Fi
5435,281322,Undisputed (2002),6.2,Action|Crime|Drama
5436,280424,Amy's Orgasm (2001),5.3,Comedy|Romance
5437,283991,Children on Their Birthdays (2002),6.5,Comedy|Drama|Family
5438,290662,Hush! (2001),6.8,Comedy|Drama
5439,268219,How I Killed My Father (2001),6.8,Drama|Thriller
5440,267563,Hybrid (2000),6.9,Documentary|Biography
5441,300453,Satin rouge (2002),6.7,Musical|Drama
5444,82186,Clash of the Titans (1981),6.9,Action|Adventure|Family
5445,102059,Hot Shots! (1991),6.7,Action|Comedy
5447,78350,The Swarm (1978),4.4,Horror|Thriller
5448,80025,Time After Time (1979),7.2,Adventure|Drama|Sci-Fi
5449,51134,The Unearthly (1957),2.7,Sci-Fi|Horror
5450,94597,976-EVIL (1988),5.0,Comedy|Horror
5451,109368,Camilla (1994),6.1,Drama
5452,90966,Down and Out in Beverly Hills (1986),6.1,Comedy
5453,53825,Flaming Star (1960),6.6,Western
5454,49452,Love Me Tender (1956),6.2,Drama|Romance|Western
5456,50894,The Revenge of Frankenstein (1958),6.9,Horror
5457,94025,Stakeout (1987),6.6,Comedy|Thriller
5459,83336,Wolfen (1981),6.3,Horror|Thriller
5460,295254,Feardotcom (2002),3.3,Crime|Horror|Thriller
5461,187512,"Slap Her, She's French! (2002)",5.1,Comedy|Romance
5462,235553,Love and a Bullet (2002),5.2,Action|Comedy|Crime
5464,22599,íó Nous la Libertí© (1931),7.7,Comedy|Musical
5465,103125,True Colors (1991),6.3,Drama
5467,269095,City by the Sea (2002),6.1,Crime|Drama|Mystery
5468,283026,Swimfan (2002),5.0,Drama|Thriller
5469,309521,The Dogwalker (2002),6.8,
5470,219756,Heartbreak Hospital (2002),5.8,Comedy|Thriller
5472,87507,Johnny Dangerously (1984),6.4,Action|Comedy|Crime
5473,68833,The Last House on the Left (1972),6.0,Crime|Drama|Horror
5474,117883,Tesis (1996),7.5,Horror|Mystery|Thriller
5475,294431,Le cas Pinochet (2001),7.3,Documentary
5476,303714,Barbershop (2002),6.3,Comedy|Drama
5477,265808,Stealing Harvard (2002),5.1,Comedy|Crime
5478,293662,The Transporter (2002),6.8,Action|Crime|Thriller
5479,269329,Alias Betty (2001),6.9,Comedy|Crime|Drama
5480,177746,The Children of the Century (1999),6.5,Biography|Drama|Romance
5481,280760,Igby Goes Down (2002),7.0,Comedy|Drama
5482,298238,Zuotian (2001),7.2,Biography|Drama|Music
5483,106315,Aspen Extreme (1993),5.8,Drama|Romance|Sport
5485,103924,Captain Ron (1992),5.7,Adventure|Comedy
5489,64397,The Gypsy Moths (1969),6.4,Action|Drama|Romance
5490,89274,The Hills Have Eyes Part II (1984),3.7,Horror|Thriller
5491,77681,The Hills Have Eyes (1977),6.4,Horror|Thriller
5492,107212,Indian Summer (1993),6.5,Comedy|Drama|Romance
5493,70350,The Mack (1973),6.8,Crime|Drama
5495,91544,Monster in the Closet (1986),4.9,Comedy|Horror|Sci-Fi
5496,63356,No Way to Treat a Lady (1968),7.1,Comedy|Crime|Drama
5497,76704,Shock Waves (1977),5.7,Horror|Mystery|Sci-Fi
5498,100666,Spaced Invaders (1990),5.3,Adventure|Comedy|Sci-Fi
5499,103003,Suburban Commando (1991),4.3,Action|Comedy|Sci-Fi
5500,108258,Surf Ninjas (1993),5.0,Action|Adventure|Comedy
5501,22458,Tabu: A Story of the South Seas (1931),7.6,Drama|Romance|Adventure
5502,80117,The Wanderers (1979),7.5,Drama
5504,48281,The Ladykillers (1955),7.8,Comedy|Crime
5506,44876,The Man in the White Suit (1951),7.4,Comedy|Drama|Sci-Fi
5508,98354,Society (1989),6.6,Comedy|Horror
5509,292542,Son of the Bride (2001),7.9,Comedy|Drama
5510,250258,The Experiment (2001),7.8,Drama|Thriller
5511,308208,Ballistic: Ecks vs. Sever (2002),3.6,Action|Crime|Sci-Fi
5512,280460,The Banger Sisters (2002),5.6,Comedy|Drama
5513,240510,The Four Feathers (2002),6.5,Adventure|Drama|Romance
5514,280380,Trapped (2002),6.2,Action|Crime|Drama
5516,274497,Le fate ignoranti (2001),7.4,Drama|Romance
5517,245171,Invincible (2001),6.5,Drama|War
5518,272730,The Mesmerist (2002),5.5,Comedy
5519,274812,Secretary (2002),7.1,Comedy|Drama|Romance
5520,245429,Spirited Away (2001),8.6,Animation|Adventure|Family
5521,326306,The Trials of Henry Kissinger (2002),7.7,Documentary
5522,256415,Sweet Home Alabama (2002),6.2,Comedy|Romance
5523,290095,The Tuxedo (2002),5.3,Action|Comedy|Sci-Fi
5524,330136,Charly (2002),7.0,Comedy|Drama|Romance
5525,285487,Crazy as Hell (2002),6.1,Drama|Thriller
5527,179098,Moonlight Mile (2002),6.7,Drama|Romance
5528,318068,Shanghai Ghetto (2002),7.1,Documentary
5529,284494,Skins (2002),7.2,Crime|Drama
5530,281364,Wasabi (2001),6.6,Action|Drama|Comedy
5531,298388,Jonah: A VeggieTales Movie (2002),6.5,Animation|Adventure|Comedy
5532,289765,Red Dragon (2002),7.2,Crime|Drama|Thriller
5533,289668,Between Strangers (2002),6.2,Drama
5534,280491,Bloody Sunday (2002),7.7,Drama|History|War
5535,246677,Heaven (2002),7.1,Crime|Drama|Romance
5537,265307,The Man from Elysian Fields (2001),6.7,Drama|Romance
5538,271259,Welcome to Collinwood (2002),6.4,Comedy|Crime
5539,101898,Flirting (1991),7.3,Drama|Romance
5540,58379,Mothra vs. Godzilla (1964),6.5,Action|Adventure|Fantasy
5542,197521,"Godzilla, King of the Monsters! (1956)",6.7,Action|Horror|Sci-Fi
5543,95649,The Moderns (1988),6.7,Comedy|Drama|Romance
5544,79668,The Onion Field (1979),6.9,Crime|Drama
5545,95895,Powaqqatsi (1988),7.4,Documentary|Music
5546,35211,The Pride of the Yankees (1942),7.8,Biography|Drama|Romance
5547,103069,Texasville (1990),6.0,Drama
5548,98575,Valmont (1989),7.0,Drama|Romance
5549,119068,Ernest Goes to Africa (1997),4.7,Family|Comedy
5550,129908,Ernest in the Army (1998),4.8,Family|Comedy
5551,51554,Horror of Dracula (1958),7.4,Fantasy|Horror
5554,103977,Claire of the Moon (1992),5.0,Drama|Romance
5555,60315,Django (1966),7.3,Action|Western
5558,273607,Festival in Cannes (2001),6.0,Comedy
5562,58557,Seance on a Wet Afternoon (1964),7.9,Crime|Drama
5563,70680,Shamus (1973),6.0,Action|Comedy|Crime
5564,120536,The Wrong Guy (1997),7.2,Comedy|Thriller
5565,276816,Below (2002),6.2,Horror|Mystery|Thriller
5566,297037,Brown Sugar (2002),6.5,Romance|Comedy|Drama
5567,211465,Knockaround Guys (2001),6.1,Crime|Drama|Thriller
5568,292644,The Rules of Attraction (2002),6.7,Comedy|Drama|Romance
5569,283084,Tuck Everlasting (2002),6.7,Drama|Romance|Family
5570,283139,White Oleander (2002),7.2,Drama
5572,328962,Comedian (2002),7.0,Documentary|Comedy
5573,118756,Le bossu (1997),7.0,Drama|Adventure
5574,313487,Pokí©mon 4Ever (2001),5.6,Animation|Action|Adventure
5575,272338,Punch-Drunk Love (2002),7.3,Comedy|Drama|Romance
5576,269461,Safe Conduct (2002),7.0,Biography|Drama|History
5577,291502,Swept Away (2002),3.6,Comedy|Romance
5578,186719,The Young Unknowns (2000),4.3,Drama
5579,267248,Abandon (2002),4.9,Drama|Music|Mystery
5580,227984,Formula 51 (2001),6.3,Action|Comedy|Crime
5581,298130,The Ring (2002),7.1,Horror|Mystery
5583,292508,Fidel (2001),7.5,Documentary|Biography
5584,252480,The Grey Zone (2001),7.1,Drama|History|War
5585,293832,Hansel & Gretel (2002),3.7,Comedy|Family|Fantasy
5586,145937,Naqoyqatsi (2002),6.7,Documentary|Music
5587,296166,Real Women Have Curves (2002),7.0,Comedy|Drama
5588,318034,Russkiy kovcheg (2002),7.4,Drama|Fantasy|History
5589,296658,Go-yang-i-leul boo-tak-hae (2001),7.4,Drama
5590,212604,Tully (2000),7.4,Drama
5592,95327,Grave of the Fireflies (1988),8.5,Animation|Drama|War
5593,107254,Jason Goes to Hell: The Final Friday (1993),4.3,Fantasy|Horror|Thriller
5594,68931,The Mechanic (1972),7.0,Action|Crime|Thriller
5595,76666,Saturday Night Fever (1977),6.8,Drama|Music
5597,75334,To the Devil a Daughter (1976),5.9,Horror
5598,81696,Urban Cowboy (1980),6.2,Drama|Romance|Western
5600,81635,Times Square (1980),6.7,Drama|Music
5601,80031,Tom Horn (1980),6.9,Crime|Drama|Romance
5602,81693,The Pumaman (1980),2.1,Action|Adventure|Fantasy
5603,81695,Up the Academy (1980),4.7,Comedy
5604,81747,When Time Ran Out... (1980),4.4,Action|Adventure|Drama
5605,81751,Wholly Moses! (1980),4.3,Comedy|Fantasy|History
5606,81764,Without Warning (1980),5.1,Sci-Fi|Horror
5607,81777,Xanadu (1980),5.1,Fantasy|Musical|Romance
5608,81964,...All the Marbles (1981),6.3,Comedy|Drama|Sport
5609,81974,Absence of Malice (1981),6.9,Drama|Romance|Thriller
5610,82001,All Night Long (1981),6.0,Comedy|Drama|Romance
5611,82005,The Amateur (1981),5.8,Crime|Thriller
5612,82045,Banana Joe (1982),6.3,Action|Comedy
5614,82085,Blow Out (1981),7.4,Mystery|Thriller
5615,82094,The Boogens (1981),5.6,Horror
5616,82111,Buddy Buddy (1981),6.6,Comedy
5617,82118,The Burning (1981),6.5,Horror
5618,82122,Butterfly (1982),4.5,Crime|Drama
5619,82700,Cannibal Ferox (1981),5.2,Adventure|Horror
5620,82138,Carbon Copy (1981),5.6,Comedy
5621,82159,Charlie Chan and the Curse of the Dragon Queen (1981),4.0,Comedy|Mystery
5622,85327,Chi trova un amico trova un tesoro (1981),7.2,Adventure|Comedy|Action
5624,82183,La chíÂvre (1981),7.4,Adventure|Comedy|Crime
5625,82200,Continental Divide (1981),6.1,Comedy|Romance
5626,82213,The Creature Wasn't Nice (1983),3.1,Comedy|Horror|Musical
5628,82242,Dead & Buried (1981),6.6,Horror|Mystery
5629,82245,Deadly Blessing (1981),5.5,Horror
5630,82247,Death Hunt (1981),7.0,Action|Adventure|Crime
5632,82332,Enter the Ninja (1981),5.1,Action|Crime|Drama
5633,82334,The Entity (1982),6.6,Biography|Drama|Horror
5634,82351,Eye of the Needle (1981),7.1,Romance|Thriller|War
5635,82353,Eyewitness (1981),6.1,Crime|Drama|Mystery
5636,85518,Faces of Death II (1981),3.3,Documentary|Horror
5637,77533,Faces of Death (1978),4.0,Documentary|Horror
5638,121261,Faces of Death III (1985),2.8,Documentary|Horror
5639,121262,Faces of Death IV (1990),3.0,Documentary|Horror
5640,223249,Faces of Death V (1995),3.0,Documentary|Horror
5641,223250,Faces of Death VI (1996),2.4,Documentary|Horror
5642,223251,Faces of Death: Fact or Fiction? (1999),3.1,Documentary
5643,82370,The Woman Next Door (1981),7.4,Drama|Romance
5644,82382,First Monday in October (1981),6.4,Comedy|Drama
5645,82402,Fort Apache the Bronx (1981),6.7,Crime|Drama
5646,82404,Four Friends (1981),7.1,Comedy|Drama
5647,82405,The Four Seasons (1981),7.2,Comedy|Drama
5648,82431,Galaxy of Terror (1981),5.1,Action|Adventure|Horror
5649,82432,Gallipoli (1981),7.5,Adventure|Drama|History
5650,82436,Garde íæ vue (1981),7.8,Crime|Drama|Thriller
5651,82449,Ghost Story (1981),6.2,Drama|Horror|Thriller
5653,82464,Goodbye Pork Pie (1980),7.0,Action|Adventure|Comedy
5654,82477,Gregory's Girl (1980),7.1,Comedy|Drama|Romance
5655,82490,Gí_ta kanal eller Vem drog ur proppen? (1981),5.7,Comedy
5656,82497,The Hand (1981),5.4,Drama|Horror|Thriller
5657,82498,Happy Birthday to Me (1981),6.0,Horror|Mystery|Thriller
5659,175739,Historien om Kim Skov (1981),3.5,Drama
5662,82640,Lady Chatterley's Lover (1981),5.1,Drama|Romance
5664,82661,Lili Marleen (1981),7.2,Drama|Music|Romance
5666,82677,Looker (1981),6.1,Drama|Sci-Fi|Thriller
5667,82679,"The Looney, Looney, Looney Bugs Bunny Movie (1981)",7.1,Family|Animation|Comedy
5668,82696,Madman (1981),5.4,Horror|Thriller
5669,82755,Mis (1981),8.4,Comedy
5670,82763,Modern Problems (1981),5.0,Comedy|Fantasy|Sci-Fi
5671,82764,Modern Romance (1981),7.0,Comedy|Romance
5672,82776,Ms .45 (1981),6.8,Crime|Drama|Thriller
5673,82782,My Bloody Valentine (1981),6.2,Horror|Mystery|Thriller
5674,82783,My Dinner with Andre (1981),7.8,Biography|Comedy|Drama
5676,82815,Night of the Zombies (1981),2.3,Horror|Sci-Fi
5677,82816,The Night the Lights Went Out in Georgia (1981),6.0,Drama|Music
5678,82853,Only When I Laugh (1981),6.5,Comedy|Drama
5679,82894,Pennies from Heaven (1981),6.5,Drama|Musical|Romance
5682,82926,Polyester (1981),7.0,Comedy
5683,82948,Private Lessons (1981),5.1,Comedy
5684,82949,The Professional (1981),7.7,Action|Crime|Drama
5685,303326,Derrida (2002),6.5,Documentary
5686,288477,Ghost Ship (2002),5.5,Horror
5687,322802,Jackass: The Movie (2002),6.6,Documentary|Action|Comedy
5689,270707,The Truth About Charlie (2002),4.8,Mystery|Thriller
5690,286261,All or Nothing (2002),7.6,Drama
5691,252223,All the Queen's Men (2001),4.5,Comedy|War|Action
5692,309600,Food of Love (2002),5.9,Drama|Music|Romance
5693,120679,Frida (2002),7.4,Biography|Drama|Romance
5694,299117,Roger Dodger (2002),7.0,Comedy|Drama
5695,295725,Time Changer (2002),5.5,Drama|Fantasy|Sci-Fi
5697,47880,The Big Knife (1955),6.9,Crime|Drama|Film-Noir
5700,180679,Escanaba in da Moonlight (2001),6.5,Comedy|Fantasy
5701,53804,Exodus (1960),6.8,Action|Drama|History
5702,58212,How to Murder Your Wife (1965),6.7,Comedy
5703,60921,The Russians Are Coming the Russians Are Coming (1966),7.1,Comedy|War
5704,58756,The World of Henry Orient (1964),6.8,Comedy|Drama
5705,297181,I Spy (2002),5.4,Action|Adventure|Comedy
5706,304669,The Santa Clause 2 (2002),5.6,Comedy|Family|Fantasy
5707,220331,Besotted (2001),5.3,Comedy|Romance
5708,246266,Blackboards (2000),6.9,Drama|War
5710,210382,The Weight of Water (2000),5.9,Crime|Drama|Mystery
5711,280665,Femme Fatale (2002),6.3,Crime|Drama|Mystery
5712,298203,8 Mile (2002),7.0,Drama|Music
5713,260713,Etoiles: Dancers of the Paris Opera Ballet (2001),7.4,Documentary|Music
5714,297884,Far from Heaven (2002),7.4,Drama|Romance
5715,287986,God Is Great and I'm Not (2001),5.4,Comedy|Romance
5718,295297,Harry Potter and the Chamber of Secrets (2002),7.4,Adventure|Family|Fantasy
5719,273435,Ararat (2002),6.5,Drama|War
5720,313196,El crimen del Padre Amaro (2002),6.8,Drama|Romance
5721,308411,Interview with the Assassin (2002),6.6,Drama
5722,314725,Standing in the Shadows of Motown (2002),7.8,Documentary|Music
5723,312841,Jibeuro (2002),7.9,Drama
5724,106215,Accií_n mutante (1993),6.5,Comedy|Sci-Fi
5725,101844,Eyes of an Angel (1991),5.3,Drama
5726,280870,Liberty Stands Still (2002),5.8,Action|Drama|Thriller
5727,36112,The Life and Death of Colonel Blimp (1943),8.2,Comedy|Drama|Romance
5729,108633,The Young Americans (1993),5.8,Crime|Drama
5730,118735,Blackrock (1997),6.3,Drama|Thriller
5731,263734,Men with Brooms (2002),6.0,Comedy|Drama|Romance
5732,55207,Mysterious Island (1961),6.8,Adventure|Family|Fantasy
5733,271200,Soul Assassin (2001),4.5,Crime|Thriller|Action
5735,280609,Dog Soldiers (2002),6.8,Action|Fantasy|Horror
5737,99673,"God afton, Herr Wallenberg (1990)",6.6,Biography|Drama|War
5738,51745,Houseboat (1958),6.7,Comedy|Drama|Family
5739,213802,Legion of the Dead (2001),3.0,Comedy|Horror
5741,99669,My Father's Glory (1990),7.6,Adventure|Biography|Drama
5742,99266,My Mother's Castle (1990),7.6,Adventure|Biography|Comedy
5743,102782,Return to the Blue Lagoon (1991),5.1,Adventure|Drama|Romance
5744,98520,Too Beautiful for You (1989),6.7,Comedy|Drama|Romance
5746,82951,The Prowler (1981),6.2,Horror|Mystery|Thriller
5747,82958,The Pursuit of D.B. Cooper (1981),5.7,Adventure|Crime|Thriller
5748,82969,Raggedy Man (1981),6.8,Drama
5749,82970,Ragtime (1981),7.3,Drama
5750,82992,Rich and Famous (1981),5.8,Drama
5751,81427,Ricomincio da tre (1981),7.6,Comedy
5752,83000,Road Games (1981),6.7,Mystery|Thriller
5753,83006,Rollover (1981),5.3,Drama|Mystery|Romance
5754,83033,Saturday the 14th (1981),4.5,Comedy|Fantasy|Horror
5755,81455,Scanners (1981),6.8,Action|Horror|Sci-Fi
5756,83064,Sharky's Machine (1981),6.3,Action|Crime|Drama
5757,83067,Shock Treatment (1981),5.8,Comedy|Musical
5759,83099,So Fine (1981),4.9,Comedy
5760,83109,The Cabbage Soup (1981),6.5,Comedy|Sci-Fi
5761,83111,Southern Comfort (1981),7.2,Action|Thriller
5763,86410,Storie di ordinaria follia (1981),6.9,Drama
5764,83133,Student Bodies (1981),5.6,Comedy|Horror
